,review_date,state,ski_resort,rating,review,user_name
15750,2019-01-10,New York,Whiteface Mountain,5,Intermediate trails have black diamonds and glades that branch off and then intersect again. So families of varying skill levels can ski together; everyone getting what they like! Well groomed!,Wendy Fiel
15755,2019-01-11,Wisconsin,Whitecap Mountain,1,"Revel in the powder Lake Superior brings to this gem of three mountains awaiting the hardy and adventurous skier. Take a mid morning break at the ski hut at the bottom of the north east face Thunderhead Mountain, just one of three mountains to thrill any skier of any ability.'t be disappointed.
Whitecap is a relatively little known gem of the best skiing in the mid west. Go there. You wont be disappointed.",John S
15769,2019-01-12,New Hampshire,Crotched Mountain,4,I took my duaghter and her friend to Crotched. I had never been. I was happily delighted to see how fast we got in and elated to see how short the lines were. I hate when we wait fifteen minutes just in line! Although it was a little small for my usual liking it was very charming and we went on some challenging blacks that were fun for everyone!  food chooses were a little basic but the kids enjoyed some chicken fingers and helped my self to some amazing stew. We got back on the mountain and boy was it cray cray how fast the time went by. We enjoyed the terain parks although my daughter was alittle scared that a passing snowboarder going at lightning speed would run her over. Before we knew we had to leave for I had promise my wife we would be home to dinner. We left with hot choclates and bundles of joy. In the car we each said what our favorite part of the day was. It was very hard to choose because everything was so awesome. I will definitely be coming back to Crotched!,Avi Plofsky
15770,2019-01-12,New Hampshire,Crotched Mountain,4,Great little mountain with awesome staff.,Avi Plofsky
15771,2019-01-12,New Hampshire,Crotched Mountain,4,"Upper mountain is where the fun is at. Good pow open spaces, great variety. Mid mountain runs very challenging for ""blue""runs. Call them dark blue!!! Steeper, with icey groomers, it's best to wait for them to warm up, but then you've lost 1 tracks.Sharpen edges.Only one real green run, Waltz, with a very long single track out, that can get icey fast. Frustrating.",Avi Plofsky
15793,2019-01-14,Wisconsin,Whitecap Mountain,1,"Usually great hills, but they did not take care of the runs and with icy conditions it was a let down.  We did get a little snow, but ice underneath made it very scary.  I'm not sure why they didn't groom better as I saw the groomer tracks but it left a lot of ice chunks.  I heard the new owner put 3.5million into this place, but the only thing that looked new was a bar and restaurant. With lift ticket prices we always pack our own food for lunch, but we did try for dinner and was not impressed.  I was also hoping for a new and improved room but instead got the same old 1970s look with bedding about that same age.   tube tv was funny to see and great to see kids reaction to it. ",Rich R
15811,2019-01-16,New York,Plattekill Mountain,5,Outstanding ,Christine Magnone
15812,2019-01-16,New York,Plattekill Mountain,5,"I have been meaning to go here with some friends and we finally.  terrain is absolutely wonderful. While the place does lean towards expert skiers, there is great learning and intermediate terrain for everyone. It is such a safe and welcoming place, a true community that I plan to become a member of. To summarize it, I got a slice of pizza and the woman at the register thought the slice was too small, so she took a dollar off. I then went downstairs to get my skies tuned and waxed and he thought my skis were in great condition, “save the money and do something else”, so I donated to the ski patrol raffle. This place is a gem, especially for families and expert skiers. You can tell that a family owns and runs the place, you are home. ",Christine Magnone
15842,2019-01-18,Vermont,Magic Mountain Vermont,5,100% best New England ,Magic Mann
15843,2019-01-18,Vermont,Magic Mountain Vermont,5,"re's an awesome old school mountain here with mostly original trails (no regraded mile wide fields) that wind through woods full of marked and unmarked glades.  lodge is cozy and for a ski area has good reasonably priced food, but the Black Line Tavern is the crowning jewel there. Magic doesn't over groomer, but there's always fresh till on most of the beginner and intermediate runs, with enough beginner bumps around to be fun but not obtrusive. For more advanced skiers, expect to find everything   Magic isn't afraid to let you ski some of the best woods, steeps, and bumps in SE VT but there are also tilled runs. Note that they have less snowmaking than a mega , but much more than they had five years ago   don't expect 100% trail count for Christmas without lots of natural. But when they get natural, it's fantastic, not least because I was skiing nearly untracked trails easily until noon on a 30"" dump with a serious liftline. 
By serious liftline, I mean 10+ chairs waiting, because Magic caps lift ticket sales and has fixed grip lifts   this keeps the hill uncrowded and honestly if they had a detachable 75% of skiers or more couldn't ski all day.

re's a reason this place is called Magic. Because it is magic. If you ski in the NE, if you want a classic mountain experience, if you don't need a bubble chair and a spa to have a good day on the hill, ski Magic and find out for yourself.",Magic Mann
15844,2019-01-18,Vermont,Magic Mountain Vermont,5,snowboarded this  place for years its unreal ,Magic Mann
15848,2019-01-19,Massachusetts,Jiminy Peak,1,I love Jiminy Peak!  We have been going for a long time and it has always  been a great experience.  Good snow making and a variety of trails for all levels. Great family .,Jacob
15853,2019-01-19,New Mexico,Ski Santa Fe,4,"Today, January 11, 2019, was the first the best powder day I've ever experienced at Ski Santa Fe. and I live in Santa Fe. Astonishingly beautiful. Minimal wind, maximal powder, and the powder steadily replenished itself through the day.",mpemail
15854,2019-01-19,New Mexico,Sipapu Ski and Summer,3,"This is our first ski trip to new mexico, we come to Sipapu for it's cheap price and their slogan of family friendly. But we are wrong, we should not come here and will never again. and I would honestly tell my friends to find some other place. Here is why:
1, rude stuff. We booked a private lesson at 3 pm. y said we just wait at the base area at 3 and teacher will find us. We were there from 2:55, and till 3:15, none of our teacher showed up. (We booked 2 teachers) wondering why, I went to their lessons booking office ask what's going on. One of the teacher is in there chatting with the booking lady. When I asked, the lady suddenly yelling at me "" teachers are human, they need to go to pee!!!"" and slam shut the door after I come out with one teacher. I knew teacher need to pee, but nobody told me, we waited their for 15 mins and nobody come to tell us that the teacher will be late. and the lift stop at 4 pm, so only 45 mins left to the one hour class. As a customer, I think I have the right to ask what's going on. and you can just tell me they are in the restroom, not yelling and slamming the door at your customer.
2, bad lessons. After the late start, the teacher took my son to the kids practice place. Half of the time he is talking to other people. I saw my son waiting on the side not knowing what to do. He just asked my son to do the small slop again and again. Not too much instructions. After the 45 mins class   more like 20 mins since half of the time he is talking to other people. My son still can not do a good turn. My son was in their two hour group class the day before. ir class looks cheap, but 55 dollars for a 20 mins private lesson is more expensive than other place. Avoid the private lessons, it is not worth it.
3, not family friendly. ir slop for beginners is one very flat one and a very steep one, there is no middle ground, it is very difficult for a beginner to transit from the flat to the steep one. and their lesson office has strict rules to not let people getting in their office.  outside temperature is 0 degree Fahrenheit, and there is one or two families in there office, all the other families have to wait outside. and even they have three people handle the lesson booking, but there is only one computer, so all three people can only handle one family at one time. Even the room is half empty, all the other family have to wait outside in freezing weather. and the wait was very very long, like 15 mins for one family.",mpemail
